request_id,status,latency_ms,tokens,response_size,success,error
331,200,30217.86,50,535,True,
332,200,28512.13,50,525,True,
333,200,29517.12,50,513,True,
334,200,27866.32,50,499,True,
335,200,28496.95,50,481,True,
336,200,29081.72,50,552,True,
337,200,30279.36,50,505,True,
338,200,29686.31,50,542,True,
339,200,28639.7,50,548,True,
340,200,28017.48,50,545,True,
341,200,29244.42,50,499,True,
342,200,30275.54,50,509,True,
343,200,29686.79,50,531,True,
344,200,28016.61,50,541,True,
345,200,28644.24,50,519,True,
346,200,29269.81,50,500,True,
347,200,30271.68,50,504,True,
348,200,29686.14,50,532,True,
349,200,28009.86,50,520,True,
350,200,28648.45,50,529,True,
351,200,29236.59,50,522,True,
352,200,30279.91,50,549,True,
353,200,29697.64,50,537,True,
354,200,28022.77,50,522,True,
355,200,28654.52,50,530,True,
356,200,29246.11,50,494,True,
357,200,30293.33,50,524,True,
358,200,29714.68,50,547,True,
359,200,28682.99,50,540,True,
360,200,28040.57,50,532,True,
361,200,29262.12,50,542,True,
362,200,30310.0,50,536,True,
363,200,29722.36,50,492,True,
364,200,28050.59,50,527,True,
365,200,28687.65,50,559,True,
366,200,29272.27,50,534,True,
367,200,30313.88,50,541,True,
368,200,29730.27,50,522,True,
369,200,28057.06,50,496,True,
370,200,28692.9,50,543,True,
371,200,29274.34,50,520,True,
372,200,30319.13,50,537,True,
373,200,29740.21,50,549,True,
374,200,28065.17,50,544,True,
375,200,30422.69,50,552,True,
376,200,30421.04,50,530,True,
377,200,28070.52,50,517,True,
378,200,28717.36,50,538,True,
379,200,28081.37,50,540,True,
380,200,29300.48,50,524,True,
381,200,30333.61,50,534,True,
382,200,28629.06,50,537,True,
383,200,28628.81,50,510,True,
384,200,29270.55,50,526,True,
385,200,29230.55,50,526,True,
386,200,30320.2,50,532,True,
387,200,28493.06,50,495,True,
388,200,28489.95,50,520,True,
389,200,29126.51,50,539,True,
390,200,29090.36,50,524,True,
391,200,30164.53,50,517,True,
392,200,28494.51,50,561,True,
393,200,28492.4,50,520,True,
394,200,29128.17,50,531,True,
395,200,29083.52,50,535,True,
396,200,30136.28,50,550,True,
397,200,28496.91,50,544,True,
398,200,28497.67,50,517,True,
399,200,29130.17,50,551,True,
400,200,29081.41,50,531,True,
401,200,30326.81,50,518,True,
402,200,28653.57,50,508,True,
403,200,28653.29,50,514,True,
404,200,29271.0,50,550,True,
405,200,29247.04,50,528,True,
406,200,30326.78,50,522,True,
407,200,28644.67,50,543,True,
408,200,28642.8,50,529,True,
409,200,29279.22,50,551,True,
410,200,29291.9,50,560,True,
411,200,30338.95,50,529,True,
412,200,28661.15,50,537,True,
413,200,28660.62,50,528,True,
414,200,29303.04,50,526,True,
415,200,29253.43,50,508,True,
416,200,30370.07,50,540,True,
417,200,28695.73,50,565,True,
418,200,28693.76,50,523,True,
419,200,31042.33,50,546,True,
420,200,28700.73,50,537,True,
421,200,29824.77,50,525,True,
422,200,28140.6,50,534,True,
423,200,30492.1,50,544,True,
424,200,28787.3,50,513,True,
425,200,29839.26,50,541,True,
426,200,28134.61,50,512,True,
427,200,28778.55,50,535,True,
428,200,29364.03,50,517,True,
429,200,30411.88,50,522,True,
430,200,29825.73,50,553,True,
431,200,28146.89,50,543,True,
432,200,28785.89,50,531,True,
433,200,29368.04,50,544,True,
434,200,30406.79,50,514,True,
435,200,29813.57,50,541,True,
436,200,28778.58,50,508,True,
437,200,28138.87,50,541,True,
438,200,29358.89,50,516,True,
439,200,30408.54,50,545,True,
440,200,29822.14,50,534,True,
441,200,28141.95,50,530,True,
442,200,28782.07,50,516,True,
443,200,29364.85,50,527,True,
444,200,30415.39,50,537,True,
445,200,29828.9,50,509,True,
446,200,28153.13,50,548,True,
447,200,28807.28,50,517,True,
448,200,29405.58,50,492,True,
449,200,30449.96,50,546,True,
450,200,29861.45,50,514,True,
451,200,28025.09,50,523,True,
452,200,28657.89,50,518,True,
453,200,29254.38,50,542,True,
454,200,30333.01,50,534,True,
455,200,29724.73,50,540,True,
456,200,28051.48,50,517,True,
457,200,28690.79,50,509,True,
458,200,29274.39,50,521,True,
459,200,30320.08,50,516,True,
460,200,29664.45,50,503,True,
461,200,28036.4,50,518,True,
462,200,28680.39,50,529,True,
463,200,29264.17,50,530,True,
464,200,30467.47,50,538,True,
465,200,29882.03,50,534,True,
466,200,28179.46,50,499,True,
467,200,30548.19,50,536,True,
468,200,28828.53,50,484,True,
469,200,29901.51,50,542,True,
470,200,28198.65,50,534,True,
471,200,28833.94,50,542,True,
472,200,29469.19,50,518,True,
473,200,30451.81,50,520,True,
474,200,28748.49,50,525,True,
475,200,28746.13,50,521,True,
476,200,29385.9,50,526,True,
477,200,29328.78,50,534,True,
478,200,30432.62,50,553,True,
479,200,28750.51,50,553,True,
480,200,28751.98,50,531,True,
481,200,29388.17,50,448,True,
482,200,29335.86,50,535,True,
483,200,30439.22,50,546,True,
484,200,28761.8,50,530,True,
485,200,28760.08,50,543,True,
486,200,29406.57,50,569,True,
487,200,29347.04,50,523,True,
488,200,30449.86,50,542,True,
489,200,28768.61,50,524,True,
490,200,28767.23,50,527,True,
491,200,29410.31,50,548,True,
492,200,29356.36,50,538,True,
493,200,30458.98,50,529,True,
494,200,28777.07,50,551,True,
495,200,28776.58,50,544,True,
496,200,29416.45,50,523,True,
497,200,29352.54,50,541,True,
498,200,30443.54,50,542,True,
499,200,28766.05,50,504,True,
500,200,28765.76,50,531,True,
501,200,29408.44,50,535,True,
502,200,29361.74,50,525,True,
503,200,30452.57,50,534,True,
504,200,28758.63,50,477,True,
505,200,28756.75,50,527,True,
506,200,29401.39,50,527,True,
507,200,29348.67,50,541,True,
508,200,30448.0,50,519,True,
509,200,28768.75,50,492,True,
510,200,28767.85,50,545,True,
511,200,31134.46,50,540,True,
512,200,28782.97,50,537,True,
513,200,29908.72,50,541,True,
514,200,28061.26,50,526,True,
515,200,30418.28,50,535,True,
516,200,28713.63,50,542,True,
517,200,29766.4,50,522,True,
518,200,28050.67,50,528,True,
519,200,28686.74,50,533,True,
520,200,29273.82,50,538,True,
521,200,30323.46,50,528,True,
522,200,29688.9,50,549,True,
523,200,28060.2,50,513,True,
524,200,28703.55,50,548,True,
525,200,29282.27,50,539,True,
526,200,30492.01,50,506,True,
527,200,29902.55,50,537,True,
528,200,28840.74,50,527,True,
529,200,28215.07,50,524,True,
530,200,29454.18,50,514,True,
531,200,30493.24,50,548,True,
532,200,29905.57,50,538,True,
533,200,28220.46,50,558,True,
534,200,28858.31,50,532,True,
535,200,29498.89,50,560,True,
536,200,30485.4,50,531,True,
537,200,29908.49,50,529,True,
538,200,28221.83,50,517,True,
539,200,28858.2,50,564,True,
540,200,29440.61,50,540,True,
541,200,30483.81,50,558,True,
542,200,29899.62,50,547,True,
543,200,28214.16,50,521,True,
544,200,28863.04,50,541,True,
545,200,29443.08,50,512,True,
546,200,30495.33,50,550,True,
547,200,29903.36,50,549,True,
548,200,29443.32,50,521,True,
549,200,28215.75,50,521,True,
550,200,28855.49,50,519,True,
551,200,30489.59,50,530,True,
552,200,29902.47,50,544,True,
553,200,28213.86,50,544,True,
554,200,28858.95,50,489,True,
555,200,29439.73,50,531,True,
556,200,30486.71,50,547,True,
557,200,29902.86,50,503,True,
558,200,28218.08,50,533,True,
559,200,30587.97,50,525,True,
560,200,28881.02,50,537,True,
561,200,29926.95,50,529,True,
562,200,28220.92,50,544,True,
563,200,28875.12,50,538,True,
564,200,29459.78,50,482,True,
565,200,30538.59,50,552,True,
566,200,28837.82,50,558,True,
567,200,28829.06,50,536,True,
568,200,29475.47,50,541,True,
569,200,29448.9,50,536,True,
570,200,30540.3,50,505,True,
571,200,28854.27,50,540,True,
572,200,28854.83,50,546,True,
573,200,29496.57,50,543,True,
574,200,29437.61,50,502,True,
575,200,30549.22,50,553,True,
576,200,28703.42,50,564,True,
577,200,28702.69,50,531,True,
578,200,29347.4,50,542,True,
579,200,29310.0,50,525,True,
580,200,30393.04,50,547,True,
581,200,28716.57,50,532,True,
582,200,28717.0,50,523,True,
583,200,29363.14,50,532,True,
584,200,29308.38,50,534,True,
585,200,30359.74,50,549,True,
586,200,28727.54,50,510,True,
587,200,28727.33,50,493,True,
588,200,29370.74,50,533,True,
589,200,29317.78,50,548,True,
590,200,30592.47,50,565,True,
591,200,28903.67,50,560,True,
592,200,28905.48,50,534,True,
593,200,29530.47,50,527,True,
594,200,29494.27,50,514,True,
595,200,30600.19,50,550,True,
596,200,28909.52,50,536,True,
597,200,28909.02,50,548,True,
598,200,29550.69,50,534,True,
599,200,29547.28,50,534,True,
600,200,30609.27,50,527,True,
601,200,28922.39,50,548,True,
602,200,28920.52,50,553,True,
603,200,31306.19,50,513,True,
604,200,28931.53,50,535,True,
605,200,30081.48,50,543,True,
606,200,28391.36,50,536,True,
607,200,30756.45,50,520,True,
608,200,29043.3,50,531,True,
609,200,30090.72,50,538,True,
610,200,28387.3,50,521,True,
611,200,29026.43,50,538,True,
612,200,29610.95,50,527,True,
613,200,30648.05,50,491,True,
614,200,30064.47,50,528,True,
615,200,28333.1,50,532,True,
616,200,28971.84,50,535,True,
617,200,29554.99,50,511,True,
618,200,30610.41,50,543,True,
619,200,30001.4,50,521,True,
620,200,28966.29,50,522,True,
621,200,28319.07,50,533,True,
622,200,29551.06,50,512,True,
623,200,30600.11,50,501,True,
624,200,30013.66,50,490,True,
625,200,28324.59,50,557,True,
626,200,28975.22,50,540,True,
627,200,29554.15,50,527,True,
628,200,30604.36,50,514,True,
629,200,30015.37,50,510,True,
630,200,28317.59,50,533,True,
631,200,28957.82,50,546,True,
632,200,29542.73,50,497,True,
633,200,30587.87,50,539,True,
634,200,30003.06,50,506,True,
635,200,28311.04,50,523,True,
636,200,28957.71,50,521,True,
637,200,29542.61,50,536,True,
638,200,30593.95,50,536,True,
639,200,30009.55,50,535,True,
640,200,28155.17,50,524,True,
641,200,28799.08,50,537,True,
642,200,29389.75,50,532,True,
643,200,30468.5,50,541,True,
644,200,29853.54,50,510,True,
645,200,28168.52,50,545,True,
646,200,28815.53,50,545,True,
647,200,29400.04,50,516,True,
648,200,30451.62,50,542,True,
649,200,29815.71,50,529,True,
650,200,28168.24,50,531,True,
651,200,30734.31,50,526,True,
652,200,28832.95,50,527,True,
653,200,30076.66,50,511,True,
654,200,28975.07,50,555,True,
655,200,28346.97,50,532,True,
656,200,29582.01,50,510,True,
657,200,30614.2,50,504,True,
658,200,28905.79,50,548,True,
659,200,28903.23,50,538,True,
660,200,29551.13,50,525,True,
661,200,29572.91,50,528,True,
662,200,30613.48,50,515,True,
663,200,28921.66,50,520,True,
664,200,28921.64,50,568,True,
665,200,29567.98,50,545,True,
666,200,29509.17,50,535,True,
667,200,30623.54,50,531,True,
668,200,28927.61,50,530,True,
669,200,28928.57,50,537,True,
670,200,29569.74,50,523,True,
671,200,29514.58,50,520,True,
672,200,30625.31,50,507,True,
673,200,28933.73,50,541,True,
674,200,28934.61,50,533,True,
675,200,29601.43,50,466,True,
676,200,29532.89,50,510,True,
677,200,30665.72,50,536,True,
678,200,28973.25,50,532,True,
679,200,28970.0,50,504,True,
680,200,29626.09,50,514,True,
681,200,29581.1,50,536,True,
682,200,30688.09,50,520,True,
683,200,28999.46,50,511,True,
684,200,28999.55,50,528,True,
685,200,29641.79,50,536,True,
686,200,29586.01,50,553,True,
687,200,30688.5,50,556,True,
688,200,28992.82,50,551,True,
689,200,28993.84,50,537,True,
690,200,29642.19,50,544,True,
691,200,29577.28,50,535,True,
692,200,30684.42,50,500,True,
693,200,28983.72,50,540,True,
694,200,28980.74,50,538,True,
695,200,31360.66,50,540,True,
696,200,28992.82,50,527,True,
697,200,30129.46,50,550,True,
698,200,28434.7,50,512,True,
699,200,30817.75,50,519,True,
700,200,29090.64,50,524,True,
701,200,30148.72,50,523,True,
702,200,28251.88,50,537,True,
703,200,28895.63,50,553,True,
704,200,29484.41,50,537,True,
705,200,30554.47,50,536,True,
706,200,29946.34,50,538,True,
707,200,28902.64,50,524,True,
708,200,28257.21,50,498,True,
709,200,29490.14,50,504,True,
710,200,30541.97,50,512,True,
711,200,29880.62,50,518,True,
712,200,28256.06,50,560,True,
713,200,28905.14,50,546,True,
714,200,29489.98,50,538,True,
715,200,30699.11,50,533,True,
716,200,30120.16,50,547,True,
717,200,28420.64,50,528,True,
718,200,29048.53,50,542,True,
719,200,29657.7,50,524,True,
720,200,30699.87,50,533,True,
721,200,30111.74,50,504,True,
722,200,28415.46,50,553,True,
723,200,29056.6,50,531,True,
724,200,29699.44,50,542,True,
725,200,30671.56,50,516,True,
726,200,30090.76,50,501,True,
727,200,28377.77,50,545,True,
728,200,29022.3,50,546,True,
729,200,29615.21,50,539,True,
730,200,30652.98,50,519,True,
731,200,30059.8,50,510,True,
732,200,28367.96,50,547,True,
733,200,29005.9,50,544,True,
734,200,29592.11,50,544,True,
735,200,30649.84,50,552,True,
736,200,30057.19,50,531,True,
737,200,28372.53,50,504,True,
738,200,29019.91,50,534,True,
739,200,29603.83,50,563,True,
740,200,30649.72,50,538,True,
741,200,30071.18,50,526,True,
742,200,30761.62,50,533,True,
743,200,28370.55,50,488,True,
744,200,29023.21,50,538,True,
745,200,30099.5,50,527,True,
746,200,28381.11,50,534,True,
747,200,29027.53,50,547,True,
748,200,29608.73,50,530,True,
749,200,30655.81,50,530,True,
750,200,28929.09,50,553,True,
751,200,28929.0,50,534,True,
752,200,29575.39,50,520,True,
753,200,29526.84,50,537,True,
754,200,30639.06,50,553,True,
755,200,28940.79,50,556,True,
756,200,28940.87,50,520,True,
757,200,29595.77,50,546,True,
758,200,29537.2,50,515,True,
759,200,30645.26,50,506,True,
760,200,28948.19,50,529,True,
761,200,28946.78,50,506,True,
762,200,29597.83,50,523,True,
763,200,29529.98,50,547,True,
764,200,30645.83,50,526,True,
765,200,28791.89,50,514,True,
766,200,28788.5,50,552,True,
767,200,29439.55,50,570,True,
768,200,29393.61,50,495,True,
769,200,30488.89,50,535,True,
770,200,28805.36,50,540,True,
771,200,28802.56,50,554,True,
772,200,29454.54,50,548,True,
773,200,29394.44,50,563,True,
774,200,30456.64,50,535,True,
775,200,28818.37,50,520,True,
776,200,28816.74,50,520,True,
777,200,29463.15,50,475,True,
778,200,29402.97,50,503,True,
779,200,30670.51,50,531,True,
780,200,28975.21,50,534,True,
781,200,28977.17,50,550,True,
782,200,29602.89,50,523,True,
783,200,29579.61,50,549,True,
784,200,30680.37,50,548,True,
785,200,28981.86,50,517,True,
786,200,28981.09,50,500,True,
787,200,31345.39,50,539,True,
788,200,29047.68,50,504,True,
789,200,30113.09,50,549,True,
790,200,28418.45,50,551,True,
791,200,30803.71,50,548,True,
792,200,29074.68,50,513,True,
793,200,30148.48,50,535,True,
794,200,28415.09,50,535,True,
795,200,29076.11,50,480,True,
796,200,29663.46,50,528,True,
797,200,30737.61,50,501,True,
798,200,30156.54,50,526,True,
799,200,28455.08,50,503,True,
800,200,29100.65,50,521,True,
801,200,29705.2,50,546,True,
802,200,30755.35,50,540,True,
803,200,30160.02,50,541,True,
804,200,28460.62,50,538,True,
805,200,29099.6,50,531,True,
806,200,29691.39,50,530,True,
807,200,30735.98,50,544,True,
808,200,30153.2,50,531,True,
809,200,28455.75,50,549,True,
810,200,29103.76,50,514,True,
811,200,29690.31,50,513,True,
812,200,30742.51,50,526,True,
813,200,30157.37,50,551,True,
814,200,29106.22,50,536,True,
815,200,28456.63,50,565,True,
816,200,29693.85,50,531,True,
817,200,30748.91,50,514,True,
818,200,30164.87,50,494,True,
819,200,28461.29,50,540,True,
820,200,29110.5,50,553,True,
821,200,29700.65,50,559,True,
822,200,30748.47,50,533,True,
823,200,30167.39,50,552,True,
824,200,28459.6,50,548,True,
825,200,29104.58,50,541,True,
826,200,29688.93,50,557,True,
827,200,30745.53,50,559,True,
828,200,30160.43,50,540,True,
829,200,28303.68,50,518,True,
830,200,28945.97,50,537,True,
831,200,29531.38,50,501,True,
832,200,30606.32,50,534,True,
833,200,29991.7,50,542,True,
834,200,28304.54,50,543,True,
835,200,30688.93,50,532,True,
836,200,28961.25,50,537,True,
837,200,29971.96,50,522,True,
838,200,28324.78,50,540,True,
839,200,28965.71,50,525,True,
840,200,29553.33,50,531,True,
