request_id,status,latency_ms,tokens,response_size,success,error
441,0,11001.54,0,0,False,Max retries exceeded
442,0,11000.44,0,0,False,Max retries exceeded
443,0,10998.13,0,0,False,Max retries exceeded
444,0,10998.06,0,0,False,Max retries exceeded
445,0,11000.23,0,0,False,Max retries exceeded
446,0,11000.4,0,0,False,Max retries exceeded
447,0,11001.06,0,0,False,Max retries exceeded
448,0,10997.75,0,0,False,Max retries exceeded
449,0,11000.89,0,0,False,Max retries exceeded
450,0,11000.82,0,0,False,Max retries exceeded
451,0,10998.54,0,0,False,Max retries exceeded
452,0,11000.63,0,0,False,Max retries exceeded
453,0,10997.87,0,0,False,Max retries exceeded
454,0,11000.56,0,0,False,Max retries exceeded
455,0,11000.49,0,0,False,Max retries exceeded
456,0,11000.41,0,0,False,Max retries exceeded
457,0,10997.1,0,0,False,Max retries exceeded
458,0,10997.25,0,0,False,Max retries exceeded
459,0,11000.53,0,0,False,Max retries exceeded
460,0,11000.38,0,0,False,Max retries exceeded
461,0,11000.32,0,0,False,Max retries exceeded
462,0,11000.26,0,0,False,Max retries exceeded
463,0,11000.2,0,0,False,Max retries exceeded
464,0,10989.52,0,0,False,Max retries exceeded
465,0,10987.56,0,0,False,Max retries exceeded
466,200,75183.41,50,405,True,
467,0,10988.3,0,0,False,Max retries exceeded
468,0,10987.95,0,0,False,Max retries exceeded
469,0,10988.85,0,0,False,Max retries exceeded
470,0,10998.59,0,0,False,Max retries exceeded
471,0,10987.6,0,0,False,Max retries exceeded
472,0,10987.47,0,0,False,Max retries exceeded
473,0,10997.69,0,0,False,Max retries exceeded
474,0,10987.14,0,0,False,Max retries exceeded
475,0,10986.97,0,0,False,Max retries exceeded
476,0,10986.84,0,0,False,Max retries exceeded
477,0,10986.57,0,0,False,Max retries exceeded
478,0,10997.85,0,0,False,Max retries exceeded
479,0,10998.1,0,0,False,Max retries exceeded
480,0,10988.72,0,0,False,Max retries exceeded
481,0,10989.38,0,0,False,Max retries exceeded
482,0,10997.9,0,0,False,Max retries exceeded
483,0,10997.64,0,0,False,Max retries exceeded
484,0,10988.36,0,0,False,Max retries exceeded
485,0,10998.36,0,0,False,Max retries exceeded
486,0,10998.83,0,0,False,Max retries exceeded
487,0,10990.17,0,0,False,Max retries exceeded
488,0,10986.18,0,0,False,Max retries exceeded
489,0,10987.8,0,0,False,Max retries exceeded
490,0,10990.78,0,0,False,Max retries exceeded
491,0,10984.41,0,0,False,Max retries exceeded
492,0,10988.87,0,0,False,Max retries exceeded
493,0,10985.71,0,0,False,Max retries exceeded
494,0,10992.19,0,0,False,Max retries exceeded
495,0,10988.93,0,0,False,Max retries exceeded
496,0,10999.0,0,0,False,Max retries exceeded
497,0,11000.01,0,0,False,Max retries exceeded
498,0,11000.05,0,0,False,Max retries exceeded
499,0,10993.09,0,0,False,Max retries exceeded
