request_id,status,latency_ms,tokens,response_size,success,error
382,200,250837.84,50,408,True,
383,200,251647.65,50,422,True,
384,200,252458.1,50,447,True,
385,200,253273.8,50,436,True,
386,200,254092.75,50,431,True,
387,200,254898.36,50,454,True,
388,200,255708.44,50,415,True,
389,200,256520.72,50,422,True,
390,200,257331.17,50,427,True,
391,200,258142.03,50,435,True,
392,200,258951.2,50,427,True,
393,200,259762.64,50,445,True,
394,200,260573.04,50,430,True,
395,200,261382.68,50,442,True,
396,200,262192.16,50,419,True,
397,200,262883.96,50,439,True,
398,200,263575.28,50,436,True,
399,200,264305.14,50,453,True,
400,200,265154.42,50,436,True,
401,200,265996.3,50,419,True,
402,200,266839.92,50,424,True,
403,200,267563.27,50,420,True,
404,200,268271.2,50,431,True,
405,200,268980.25,50,422,True,
406,200,269688.56,50,426,True,
407,200,270396.92,50,451,True,
408,200,271104.66,50,430,True,
409,200,271813.65,50,409,True,
410,200,272520.92,50,445,True,
411,200,273229.93,50,461,True,
412,200,274031.77,50,424,True,
413,200,274757.41,50,448,True,
414,200,275470.78,50,437,True,
415,200,276180.45,50,430,True,
416,200,276891.51,50,442,True,
417,200,277603.5,50,449,True,
418,200,278331.81,50,444,True,
419,200,279172.69,50,439,True,
420,200,279883.74,50,422,True,
421,200,280590.54,50,434,True,
422,200,281295.83,50,406,True,
423,200,282000.77,50,465,True,
424,200,282709.28,50,459,True,
425,200,283413.28,50,441,True,
426,200,284119.31,50,430,True,
427,200,284822.95,50,417,True,
428,200,285564.14,50,452,True,
429,200,286418.17,50,436,True,
430,200,287268.96,50,441,True,
431,200,288123.88,50,458,True,
432,200,288975.79,50,444,True,
433,200,289830.79,50,444,True,
434,200,290548.17,50,408,True,
435,200,291259.67,50,448,True,
436,200,291972.75,50,465,True,
437,200,292685.69,50,422,True,
438,200,293397.98,50,445,True,
439,200,294111.3,50,398,True,
440,200,294825.12,50,440,True,
441,200,295534.39,50,448,True,
442,200,296247.86,50,436,True,
443,200,296959.66,50,446,True,
444,200,297686.5,50,461,True,
445,200,298401.03,50,427,True,
446,200,299120.34,50,448,True,
447,200,299930.48,50,421,True,
448,0,300299.53,0,0,False,
449,0,300299.83,0,0,False,
450,0,300299.51,0,0,False,
451,0,300299.91,0,0,False,
452,0,300299.37,0,0,False,
453,0,300299.9,0,0,False,
454,0,300299.25,0,0,False,
455,0,300299.53,0,0,False,
456,0,300299.05,0,0,False,
