request_id,status,latency_ms,tokens,response_size,success,error
73,200,22895.86,50,464,True,
74,200,34495.59,50,445,True,
75,200,46487.01,50,443,True,
76,200,38476.74,50,445,True,
77,200,4050.6,50,445,True,
78,200,14182.07,50,456,True,
79,200,25980.86,50,423,True,
80,200,35071.16,50,448,True,
81,200,27632.43,50,433,True,
82,200,21354.83,50,425,True,
83,200,27040.62,50,426,True,
84,200,6596.27,50,434,True,
85,200,54595.11,50,432,True,
86,200,11137.19,50,439,True,
87,200,3541.98,50,442,True,
88,200,19294.36,50,415,True,
89,200,14688.23,50,451,True,
90,200,52288.18,50,421,True,
91,200,44195.66,50,396,True,
92,200,18269.55,50,410,True,
93,200,35628.85,50,425,True,
94,200,48823.56,50,454,True,
95,200,40757.45,50,445,True,
96,200,16212.68,50,447,True,
97,200,20840.03,50,422,True,
98,200,24437.62,50,425,True,
99,200,5572.77,50,425,True,
100,200,55755.55,50,453,True,
101,200,56328.05,50,436,True,
102,200,56914.57,50,414,True,
103,200,57482.39,50,424,True,
104,200,58069.57,50,425,True,
105,200,58642.34,50,426,True,
106,200,59221.02,50,409,True,
107,200,59799.4,50,447,True,
108,200,60375.5,50,426,True,
109,200,60958.84,50,412,True,
110,200,61536.25,50,435,True,
111,200,62115.2,50,399,True,
112,200,62693.96,50,437,True,
113,200,63271.04,50,445,True,
114,200,63855.85,50,433,True,
115,200,64433.38,50,431,True,
116,200,65020.28,50,446,True,
117,200,65596.84,50,420,True,
118,200,66182.44,50,425,True,
119,200,66762.77,50,449,True,
120,200,67344.38,50,450,True,
121,200,67931.59,50,415,True,
122,200,68515.54,50,447,True,
123,200,69094.27,50,416,True,
124,200,69672.05,50,430,True,
125,200,70255.32,50,409,True,
126,200,70840.26,50,426,True,
127,200,71422.16,50,427,True,
128,200,72007.27,50,440,True,
129,200,72587.43,50,416,True,
130,200,73173.02,50,444,True,
131,200,73816.61,50,435,True,
132,200,74495.53,50,434,True,
133,200,75173.34,50,404,True,
134,200,75851.13,50,438,True,
135,200,76528.61,50,436,True,
136,200,77203.02,50,433,True,
137,200,77878.96,50,433,True,
138,200,78555.53,50,432,True,
139,200,79229.26,50,434,True,
140,200,79914.29,50,436,True,
141,200,80584.41,50,440,True,
142,200,81258.5,50,409,True,
143,200,81935.55,50,427,True,
144,200,82610.49,50,431,True,
145,200,83285.09,50,413,True,
146,200,83960.57,50,431,True,
147,200,84637.15,50,422,True,
148,200,85309.76,50,440,True,
149,200,85983.3,50,441,True,
150,200,86659.08,50,430,True,
151,200,87334.52,50,457,True,
152,200,88013.51,50,419,True,
