timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error
2026-05-09T21:58:38.710358,20260509_215122_fault_200,inference,94,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:38.899183,20260509_215122_fault_200,inference,118,1557.12,20,worker-1,load_aware,True,
2026-05-09T21:58:39.095294,20260509_215122_fault_200,inference,120,1557.95,20,worker-1,load_aware,True,
2026-05-09T21:58:39.300185,20260509_215122_fault_200,inference,121,1562.26,20,worker-1,load_aware,True,
2026-05-09T21:58:39.499860,20260509_215122_fault_200,inference,122,1579.01,20,worker-1,load_aware,True,
2026-05-09T21:58:39.693265,20260509_215122_fault_200,inference,123,1574.41,20,worker-1,load_aware,True,
2026-05-09T21:58:39.888225,20260509_215122_fault_200,inference,125,1562.14,20,worker-1,load_aware,True,
2026-05-09T21:58:39.890714,20260509_215122_fault_200,inference,100,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:40.082751,20260509_215122_fault_200,inference,126,1306.21,20,worker-2,load_aware,True,
2026-05-09T21:58:40.277820,20260509_215122_fault_200,inference,128,1303.22,20,worker-2,load_aware,True,
2026-05-09T21:58:40.471105,20260509_215122_fault_200,inference,129,1313.38,20,worker-2,load_aware,True,
2026-05-09T21:58:40.664973,20260509_215122_fault_200,inference,131,1292.79,20,worker-2,load_aware,True,
2026-05-09T21:58:40.872501,20260509_215122_fault_200,inference,132,1300.43,20,worker-2,load_aware,True,
2026-05-09T21:58:41.067692,20260509_215122_fault_200,inference,134,1296.23,20,worker-2,load_aware,True,
2026-05-09T21:58:41.260290,20260509_215122_fault_200,inference,137,1171.63,20,worker-2,load_aware,True,
2026-05-09T21:58:41.454826,20260509_215122_fault_200,inference,135,1497.48,20,worker-2,load_aware,True,
